
	    	
EasyGene 1.2 Server - prediction results
Technical University of Denmark

##gff-version 2
##source-version easygene-1.2b
##date 2017-03-29
##Type DNA
# model:  SAM03 Staphylococcus aureus MU50
# seqname		model	feature	start	end	   score       +/-	?	startc	    odds
# --------------------------------------------------------------------------------------------------------------
Chromosome	SAM03	CDS	2994174	2994647	0.352016	+	0	#ATG	-70.2689
Chromosome	SAM03	CDS	2995352	2995636	83.1511	+	0	#GTG	-31.8507
Chromosome	SAM03	CDS	2998074	2998394	32.6572	+	0	#ATG	-90.9591
Chromosome	SAM03	CDS	2998448	2998843	3.62306	+	0	#ATG	-145.025
Chromosome	SAM03	CDS	3002375	3002692	35.3571	+	0	#ATG	-44.5126
Chromosome	SAM03	CDS	3004533	3004814	99.9989	+	0	#GTG	-88.024
Chromosome	SAM03	CDS	3014045	3014341	65.1811	+	0	#GTG	-84.5376
Chromosome	SAM03	CDS	3016226	3016537	42.2145	+	0	#GTG	-47.2958
Chromosome	SAM03	CDS	3017028	3017435	2.0689	+	0	#ATG	-28.318
Chromosome	SAM03	CDS	3019995	3020807	1.0511e-05	+	0	#TTG	-50.5433
Chromosome	SAM03	CDS	3024371	3024694	29.9396	+	0	#GTG	-69.6994
Chromosome	SAM03	CDS	3033976	3034266	77.3823	+	0	#TTG	-79.5382
Chromosome	SAM03	CDS	3034811	3035095	62.8083	+	0	#GTG	-23.0596
Chromosome	SAM03	CDS	3034780	3035133	12.4914	+	0	#ATG	-94.0019
Chromosome	SAM03	CDS	3035134	3035514	3.18494	+	0	#GTG	-19.4833
Chromosome	SAM03	CDS	3038757	3039182	1.48135	+	0	#TTG	-52.3708
Chromosome	SAM03	CDS	3039561	3040118	0.0275775	+	0	#GTG	-57.2689
Chromosome	SAM03	CDS	3042051	3042440	0.365806	+	0	#TTG	-1.2097
Chromosome	SAM03	CDS	3046099	3046383	68.4787	+	0	#ATG	-24.983
Chromosome	SAM03	CDS	3047386	3047682	65.1162	+	0	#ATG	-50.7898
Chromosome	SAM03	CDS	3048184	3048762	0.0141396	+	0	#GTG	-43.3258
Chromosome	SAM03	CDS	3050163	3050555	3.95981	+	0	#ATG	-120.774
Chromosome	SAM03	CDS	3051128	3051541	2.12271	+	0	#ATG	-75.0399
Chromosome	SAM03	CDS	3052870	3053232	9.59343	+	0	#GTG	-78.6508
Chromosome	SAM03	CDS	3057055	3057762	0.000276621	+	0	#ATG	-81.3352
Chromosome	SAM03	CDS	3061784	3062131	10.5915	+	0	#TTG	-24.0545
Chromosome	SAM03	CDS	3063944	3064636	0.000323228	+	0	#GTG	-26.0634
Chromosome	SAM03	CDS	3065205	3065489	91.8197	+	0	#TTG	-72.2005
Chromosome	SAM03	CDS	3067018	3068103	2.06733e-09	+	0	#GTG	-54.6535
Chromosome	SAM03	CDS	3069316	3069792	0.321609	+	0	#GTG	-161.147
Chromosome	SAM03	CDS	3069356	3070045	0.000482111	+	0	#TTG	-109.373
Chromosome	SAM03	CDS	3070589	3070966	6.11359	+	0	#ATG	-45.1955
Chromosome	SAM03	CDS	3075505	3076011	0.103358	+	0	#TTG	-27.9945
Chromosome	SAM03	CDS	3077069	3077371	54.8765	+	0	#ATG	-86.8014
Chromosome	SAM03	CDS	3079997	3080350	12.3131	+	0	#GTG	-42.6156
Chromosome	SAM03	CDS	3081529	3081885	11.4174	+	0	#TTG	-50.4715
Chromosome	SAM03	CDS	3086521	3086928	2.48236	+	0	#GTG	-41.7862
Chromosome	SAM03	CDS	3089723	3090037	38.8425	+	0	#TTG	-88.1536
Chromosome	SAM03	CDS	3093463	3093795	23.056	+	0	#ATG	-66.8952
Chromosome	SAM03	CDS	3093825	3094259	1.13454	+	0	#GTG	-78.8176
Chromosome	SAM03	CDS	3094706	3095026	32.657	+	0	#GTG	-65.7054
Chromosome	SAM03	CDS	3096257	3096679	1.62345	+	0	#ATG	-101.649
Chromosome	SAM03	CDS	3103980	3104360	5.6421	+	0	#TTG	-54.5708
Chromosome	SAM03	CDS	3107135	3107875	9.81689e-05	+	0	#GTG	-49.7547
Chromosome	SAM03	CDS	3123727	3124182	0.604285	+	0	#GTG	-56.8186
Chromosome	SAM03	CDS	3126779	3127132	12.4636	+	0	#TTG	-49.9904
Chromosome	SAM03	CDS	3127509	3127850	17.7397	+	0	#TTG	-70.7331
Chromosome	SAM03	CDS	3129125	3129682	0.027019	+	0	#ATG	-44.5681
Chromosome	SAM03	CDS	3131402	3131734	19.4201	+	0	#GTG	-28.9939
Chromosome	SAM03	CDS	3132519	3132836	35.6177	+	0	#ATG	-88.3757
Chromosome	SAM03	CDS	3132625	3132954	25.0182	+	0	#GTG	-45.9479
Chromosome	SAM03	CDS	3134248	3134850	0.00386874	+	0	#ATG	-18.7517
Chromosome	SAM03	CDS	3137249	3137572	29.8255	+	0	#GTG	-47.1458
Chromosome	SAM03	CDS	3140363	3140821	0.547377	+	0	#GTG	-46.8063
Chromosome	SAM03	CDS	3141347	3141628	99.9226	+	0	#GTG	-51.0518
Chromosome	SAM03	CDS	3148964	3149260	65.1341	+	0	#GTG	-51.782
Chromosome	SAM03	CDS	3155872	3156204	23.0561	+	0	#ATG	-98.9526
Chromosome	SAM03	CDS	3159725	3160222	0.170651	+	0	#GTG	-111.561
Chromosome	SAM03	CDS	3160585	3160947	9.59343	+	0	#GTG	-102.501
Chromosome	SAM03	CDS	3163956	3164303	14.8612	+	0	#GTG	-50.478
Chromosome	SAM03	CDS	3166541	3166831	77.3821	+	0	#TTG	-65.7131
Chromosome	SAM03	CDS	3169120	3169872	6.8778e-05	+	0	#TTG	-132.295
Chromosome	SAM03	CDS	3170847	3171650	1.41385e-05	+	0	#GTG	-130.699
Chromosome	SAM03	CDS	3174697	3175038	17.7397	+	0	#GTG	-69.8505
Chromosome	SAM03	CDS	3180028	3180393	8.78396	+	0	#GTG	-92.5026
Chromosome	SAM03	CDS	3184259	3184615	11.4398	+	0	#TTG	-62.4544
Chromosome	SAM03	CDS	3186997	3187299	54.6026	+	0	#TTG	-45.5438
Chromosome	SAM03	CDS	3187474	3187818	7.96866	+	0	#GTG	-17.4569
Chromosome	SAM03	CDS	3191061	3191387	27.4454	+	0	#ATG	-123.005
Chromosome	SAM03	CDS	3196181	3196477	65.1811	+	0	#TTG	-94.3275
Chromosome	SAM03	CDS	3197087	3197536	0.714807	+	0	#GTG	-45.2538
Chromosome	SAM03	CDS	3199537	3199854	35.6177	+	0	#TTG	-120.188
Chromosome	SAM03	CDS	3199631	3200017	4.71105	+	0	#GTG	-48.9284
Chromosome	SAM03	CDS	3200099	3200386	84.2381	+	0	#GTG	-51.4875
Chromosome	SAM03	CDS	3201340	3201660	32.6572	+	0	#ATG	-73.2606
Chromosome	SAM03	CDS	3201224	3201841	0.00146074	+	0	#ATG	-10.5289
Chromosome	SAM03	CDS	3202459	3202740	97.9128	+	0	#GTG	-39.3362
Chromosome	SAM03	CDS	3203106	3203642	0.0523296	+	0	#TTG	-113.954
Chromosome	SAM03	CDS	3204283	3204582	59.7292	+	0	#GTG	-49.8903
Chromosome	SAM03	CDS	3212886	3213212	27.3923	+	0	#GTG	-49.6391
Chromosome	SAM03	CDS	3217988	3218407	1.77534	+	0	#ATG	-108.166
Chromosome	SAM03	CDS	3221055	3221660	0.00636366	+	0	#GTG	-58.1478
Chromosome	SAM03	CDS	3222201	3222668	0.420038	+	0	#TTG	-51.016
Chromosome	SAM03	CDS	3222897	3223343	0.778035	+	0	#ATG	-43.5402
Chromosome	SAM03	CDS	3223951	3224412	0.504996	+	0	#ATG	-63.7802
Chromosome	SAM03	CDS	3226315	3226782	0.42169	+	0	#TTG	-124.37
Chromosome	SAM03	CDS	3229157	3229651	0.183473	+	0	#ATG	-44.4335
Chromosome	SAM03	CDS	3230116	3230502	3.32249	+	0	#GTG	-23.8546
Chromosome	SAM03	CDS	3234647	3234976	25.1564	+	0	#TTG	-73.1185
Chromosome	SAM03	CDS	3235459	3235830	7.35875	+	0	#GTG	-55.6473
Chromosome	SAM03	CDS	3244359	3245009	0.0016023	+	0	#GTG	-81.5467
Chromosome	SAM03	CDS	3245699	3246343	0.00192679	+	0	#TTG	-75.4094
Chromosome	SAM03	CDS	3247717	3248097	5.64544	+	0	#ATG	-59.259
Chromosome	SAM03	CDS	3248188	3248640	0.66175	+	0	#GTG	-74.1266
Chromosome	SAM03	CDS	3250742	3251056	37.8476	+	0	#ATG	-39.1203
Chromosome	SAM03	CDS	3253351	3253803	0.661408	+	0	#GTG	-58.3336
Chromosome	SAM03	CDS	3255563	3256039	0.321609	+	0	#TTG	-133.644
Chromosome	SAM03	CDS	3264960	3265367	2.46771	+	0	#GTG	-40.583
Chromosome	SAM03	CDS	3270117	3270572	0.604501	+	0	#TTG	-58.8572
Chromosome	SAM03	CDS	3273357	3273737	1.76364	+	0	#GTG	-11.8232
Chromosome	SAM03	CDS	3276733	3277065	5.21261	+	0	#GTG	-9.372
Chromosome	SAM03	CDS	3278722	3279447	0.000122468	+	0	#GTG	-27.9609
Chromosome	SAM03	CDS	3281045	3281557	0.10839	+	0	#GTG	-98.8344
Chromosome	SAM03	CDS	3285617	3285955	19.3613	+	0	#ATG	-87.7401
Chromosome	SAM03	CDS	3288516	3288872	11.4402	+	0	#TTG	-85.065
Chromosome	SAM03	CDS	3289503	3290105	0.00698751	+	0	#GTG	-70.4741
Chromosome	SAM03	CDS	3291127	3291492	8.44935	+	0	#GTG	-38.1163
Chromosome	SAM03	CDS	3292685	3293098	1.93692	+	0	#ATG	-33.9034
Chromosome	SAM03	CDS	3296605	3297132	0.00280111	+	0	#GTG	6.3242
Chromosome	SAM03	CDS	3306209	3306589	1.5835	+	0	#GTG	-10.7358
Chromosome	SAM03	CDS	3309126	3309440	28.1329	+	0	#TTG	-24.3847
Chromosome	SAM03	CDS	3312474	3312794	30.9716	+	0	#GTG	-35.7478
Chromosome	SAM03	CDS	3315457	3315792	19.95	+	0	#GTG	-35.5627
Chromosome	SAM03	CDS	3319552	3319845	71.0246	+	0	#ATG	-70.3641
Chromosome	SAM03	CDS	3319845	3320141	63.3133	+	0	#ATG	-38.2343
Chromosome	SAM03	CDS	3324374	3324961	0.0110568	+	0	#TTG	-79.6853
Chromosome	SAM03	CDS	3329054	3329356	54.8425	+	0	#ATG	-52.4626
Chromosome	SAM03	CDS	3329940	3330236	30.1255	+	0	#GTG	-16.9249
Chromosome	SAM03	CDS	3335439	3335705	62.7286	+	0	#ATG	-15.7409
Chromosome	SAM03	CDS	3338970	3339548	0.0145562	+	0	#ATG	-77.1133
Chromosome	SAM03	CDS	3340659	3340946	81.0154	+	0	#GTG	-36.6077
Chromosome	SAM03	CDS	3343087	3343686	0.00765909	+	0	#GTG	-68.2463
Chromosome	SAM03	CDS	3344017	3344313	45.1514	+	0	#GTG	-23.342
Chromosome	SAM03	CDS	3344622	3344999	6.1691	+	0	#GTG	-73.3879
Chromosome	SAM03	CDS	3346776	3347105	25.1558	+	0	#ATG	-62.4646
Chromosome	SAM03	CDS	3346996	3347370	6.73967	+	0	#TTG	-77.3312
Chromosome	SAM03	CDS	3355354	3355779	1.48372	+	0	#GTG	-57.5268
Chromosome	SAM03	CDS	3360676	3360972	65.1811	+	0	#TTG	-83.2579
Chromosome	SAM03	CDS	3362034	3362411	6.16685	+	0	#ATG	-56.8824
Chromosome	SAM03	CDS	3362912	3363730	8.87082e-06	+	0	#TTG	-105.949
Chromosome	SAM03	CDS	3365804	3366118	38.842	+	0	#GTG	-63.4116
Chromosome	SAM03	CDS	3369727	3370035	46.06	+	0	#GTG	-48.0732
Chromosome	SAM03	CDS	3375522	3375983	0.505023	+	0	#GTG	-65.8165
Chromosome	SAM03	CDS	3377933	3378325	3.91868	+	0	#GTG	-44.929
Chromosome	SAM03	CDS	3382785	3383384	0.00765924	+	0	#ATG	-68.8529
Chromosome	SAM03	CDS	3399135	3399500	8.78396	+	0	#ATG	-104.464
Chromosome	SAM03	CDS	3400227	3400535	42.7439	+	0	#GTG	-33.5514
Chromosome	SAM03	CDS	3402363	3402764	2.92045	+	0	#TTG	-38.9036
Chromosome	SAM03	CDS	3404458	3404820	9.59241	+	0	#GTG	-60.0361
Chromosome	SAM03	CDS	3410927	3411214	81.6507	+	0	#GTG	-37.6292
Chromosome	SAM03	CDS	3414622	3415053	0.196143	+	0	#GTG	-4.9863
Chromosome	SAM03	CDS	3419091	3419564	0.351924	+	0	#GTG	-61.206
Chromosome	SAM03	CDS	3422204	3422827	0.00128476	+	0	#ATG	-11.2303
Chromosome	SAM03	CDS	3424273	3424578	50.3427	+	0	#ATG	-63.2939
Chromosome	SAM03	CDS	3430494	3430781	80.9816	+	0	#TTG	-36.5581
Chromosome	SAM03	CDS	3434031	3434354	27.2774	+	0	#GTG	-32.7007
Chromosome	SAM03	CDS	3441366	3441953	0.0110564	+	0	#GTG	-71.951
Chromosome	SAM03	CDS	3443505	3443858	9.38828	+	0	#GTG	-25.4642
Chromosome	SAM03	CDS	3448187	3448870	0.00058009	+	0	#TTG	-97.0972
Chromosome	SAM03	CDS	3450406	3451296	9.36541e-07	+	0	#ATG	-58.1583
Chromosome	SAM03	CDS	3452362	3452679	35.0363	+	0	#GTG	-41.2092
Chromosome	SAM03	CDS	3452439	3452747	46.1524	+	0	#ATG	-52.9008
Chromosome	SAM03	CDS	3453031	3453495	0.210096	+	0	#ATG	-15.8407
Chromosome	SAM03	CDS	3456825	3457187	1.91821	+	0	#GTG	-7.9264
Chromosome	SAM03	CDS	3457178	3457543	8.78396	+	0	#GTG	-75.9976
Chromosome	SAM03	CDS	3459283	3459708	1.48447	+	0	#TTG	-82.1183
Chromosome	SAM03	CDS	3461806	3462228	1.62324	+	0	#TTG	-61.8742
Chromosome	SAM03	CDS	3470324	3470611	84.298	+	0	#TTG	-84.5921
Chromosome	SAM03	CDS	3472194	3472520	27.4454	+	0	#TTG	-74.6593
Chromosome	SAM03	CDS	3475585	3475998	2.12012	+	0	#GTG	-54.0451
Chromosome	SAM03	CDS	3477903	3478148	18.0273	+	0	#GTG	-3.0711
Chromosome	SAM03	CDS	3480781	3481146	8.78396	+	0	#TTG	-111.478
Chromosome	SAM03	CDS	3483674	3484084	2.3208	+	0	#ATG	-64.7089
Chromosome	SAM03	CDS	3484591	3484977	4.72917	+	0	#ATG	-87.9637
Chromosome	SAM03	CDS	3486268	3486585	35.5923	+	0	#ATG	-52.59
Chromosome	SAM03	CDS	3490517	3490933	1.94132	+	0	#TTG	-71.5107
Chromosome	SAM03	CDS	3492079	3492609	0.0627918	+	0	#TTG	-104.626
Chromosome	SAM03	CDS	3494416	3494790	6.72294	+	0	#TTG	-50.2387
Chromosome	SAM03	CDS	3495553	3496317	4.74214e-05	+	0	#ATG	-156.84
Chromosome	SAM03	CDS	3497788	3498312	0.0665824	+	0	#GTG	-33.0256
Chromosome	SAM03	CDS	3500506	3501036	0.034941	+	0	#ATG	-18.9641
Chromosome	SAM03	CDS	3501900	3502268	7.45072	+	0	#ATG	-34.4411
Chromosome	SAM03	CDS	3509654	3509944	77.38	+	0	#TTG	-60.262
Chromosome	SAM03	CDS	3514926	3515420	0.186845	+	0	#GTG	-118.562
Chromosome	SAM03	CDS	3524363	3524677	33.5115	+	0	#ATG	-29.8136
Chromosome	SAM03	CDS	3528010	3528270	40.686	+	0	#ATG	-10.3687
Chromosome	SAM03	CDS	3529444	3529869	1.48264	+	0	#TTG	-54.3828
Chromosome	SAM03	CDS	3532454	3532873	1.74925	+	0	#GTG	-43.9376
Chromosome	SAM03	CDS	3536019	3536321	54.8695	+	0	#ATG	-56.9559
Chromosome	SAM03	CDS	3538467	3538799	23.0561	+	0	#GTG	-75.5339
Chromosome	SAM03	CDS	3538822	3539163	17.7397	+	0	#ATG	-82.7044
Chromosome	SAM03	CDS	3546293	3546499	63.9411	+	0	#ATG	-5.123
Chromosome	SAM03	CDS	3547849	3548172	3.99082	+	0	#TTG	-5.5238
Chromosome	SAM03	CDS	3548444	3549112	0.000920888	+	0	#GTG	-107.375
Chromosome	SAM03	CDS	3550660	3551187	0.0687792	+	0	#ATG	-133.35
Chromosome	SAM03	CDS	3551728	3552021	71.0247	+	0	#TTG	-74.861
Chromosome	SAM03	CDS	3552354	3552674	32.6545	+	0	#ATG	-58.9342
Chromosome	SAM03	CDS	3554562	3554909	13.1429	+	0	#TTG	-31.2083
Chromosome	SAM03	CDS	3555611	3556402	2.0523e-05	+	0	#GTG	-98.3882
Chromosome	SAM03	CDS	3557075	3557560	0.245182	+	0	#TTG	-103.967
Chromosome	SAM03	CDS	3558761	3559276	0.0850005	+	0	#TTG	-31.363
Chromosome	SAM03	CDS	3573043	3573720	0.000697064	+	0	#GTG	-61.5578
Chromosome	SAM03	CDS	3576149	3576430	99.9989	+	0	#ATG	-73.1964
Chromosome	SAM03	CDS	3576554	3576883	25.1423	+	0	#TTG	-53.7667
Chromosome	SAM03	CDS	3578386	3578604	92.2728	+	0	#ATG	-8.7244
Chromosome	SAM03	CDS	3579429	3579845	1.92175	+	0	#ATG	-45.6212
Chromosome	SAM03	CDS	3580054	3580347	71.0247	+	0	#TTG	-71.4456
Chromosome	SAM03	CDS	3584726	3585070	16.1786	+	0	#GTG	-47.0911
Chromosome	SAM03	CDS	3585082	3585402	32.6572	+	0	#TTG	-72.5274
Chromosome	SAM03	CDS	3587941	3588462	0.0825123	+	0	#GTG	-106.768
Chromosome	SAM03	CDS	3595353	3595724	7.36245	+	0	#GTG	-75.1692
Chromosome	SAM03	CDS	3595327	3595755	1.35731	+	0	#ATG	-117.773
Chromosome	SAM03	CDS	3595752	3596069	30.71	+	0	#TTG	-29.815
Chromosome	SAM03	CDS	3596148	3596810	0.000860363	+	0	#TTG	-27.9039
Chromosome	SAM03	CDS	3598330	3598671	17.7397	+	0	#GTG	-70.3735
Chromosome	SAM03	CDS	3603626	3603871	65.9802	+	0	#GTG	-11.0912
Chromosome	SAM03	CDS	3606383	3606661	99.2787	+	0	#ATG	-32.1636
Chromosome	SAM03	CDS	3607043	3607426	4.81192	+	0	#GTG	-35.0465
Chromosome	SAM03	CDS	3608527	3608868	17.7397	+	0	#GTG	-99.7209
Chromosome	SAM03	CDS	3615868	3616284	1.94132	+	0	#GTG	-72.9819
Chromosome	SAM03	CDS	3624734	3625138	2.774	+	0	#TTG	-118.148
Chromosome	SAM03	CDS	3624927	3625703	3.12693e-05	+	0	#GTG	-43.4248
Chromosome	SAM03	CDS	3629003	3629287	83.8665	+	0	#GTG	-32.3521
Chromosome	SAM03	CDS	3630472	3630864	3.46007	+	0	#TTG	-31.1448
Chromosome	SAM03	CDS	3632213	3632602	4.32738	+	0	#GTG	-63.6444
Chromosome	SAM03	CDS	3634006	3634152	2.17863	+	0	#TTG	8.3119
Chromosome	SAM03	CDS	3636726	3637481	6.26738e-05	+	0	#ATG	-81.9416
Chromosome	SAM03	CDS	3639971	3640510	0.047769	+	0	#GTG	-76.6352
Chromosome	SAM03	CDS	3643515	3643805	28.3	+	0	#GTG	-14.3157
Chromosome	SAM03	CDS	3644804	3645931	4.10739e-11	+	0	#TTG	11.4907
Chromosome	SAM03	CDS	3646082	3646600	0.0903633	+	0	#TTG	-67.114
Chromosome	SAM03	CDS	3653950	3654315	8.78395	+	0	#GTG	-71.2708
Chromosome	SAM03	CDS	3654430	3654930	0.155651	+	0	#ATG	-56.402
Chromosome	SAM03	CDS	3656802	3657242	0.88398	+	0	#GTG	-35.9223
Chromosome	SAM03	CDS	3660265	3660570	47.919	+	0	#GTG	-35.8637
Chromosome	SAM03	CDS	3661149	3661859	0.000252143	+	0	#TTG	-82.2402
Chromosome	SAM03	CDS	3663582	3664136	0.0301734	+	0	#GTG	-54.4187
Chromosome	SAM03	CDS	3666168	3666455	84.2953	+	0	#ATG	-59.7831
Chromosome	SAM03	CDS	3668742	3669080	4.29393	+	0	#GTG	-9.1276
Chromosome	SAM03	CDS	3670761	3671042	99.9989	+	0	#ATG	-126.641
Chromosome	SAM03	CDS	3671605	3671901	65.1811	+	0	#TTG	-110.505
Chromosome	SAM03	CDS	3674951	3675499	0.0363294	+	0	#TTG	-132.427
Chromosome	SAM03	CDS	3678233	3678535	50.3995	+	0	#TTG	-32.9381
Chromosome	SAM03	CDS	3683614	3684009	3.39857	+	0	#ATG	-35.8512
Chromosome	SAM03	CDS	3684154	3684435	99.5018	+	0	#ATG	-44.9461
Chromosome	SAM03	CDS	3684398	3684709	18.673	+	0	#TTG	-16.251
Chromosome	SAM03	CDS	3685416	3685853	1.03635	+	0	#GTG	-56.2899
Chromosome	SAM03	CDS	3685950	3686324	6.73853	+	0	#ATG	-59.1412
Chromosome	SAM03	CDS	3686397	3686678	99.8196	+	0	#GTG	-48.4006
Chromosome	SAM03	CDS	3689967	3690203	51.2244	+	0	#GTG	-7.7626
Chromosome	SAM03	CDS	3689834	3690256	1.62345	+	0	#GTG	-80.5122
Chromosome	SAM03	CDS	3691027	3691476	0.724056	+	0	#TTG	-87.7229
Chromosome	SAM03	CDS	3692216	3692695	0.293811	+	0	#GTG	-85.8119
Chromosome	SAM03	CDS	3692928	3693302	6.68915	+	0	#ATG	-45.8949
Chromosome	SAM03	CDS	3693347	3693751	2.774	+	0	#ATG	-114.703
Chromosome	SAM03	CDS	3693834	3694214	5.34796	+	0	#GTG	-36.5615
Chromosome	SAM03	CDS	3695715	3696041	10.0048	+	0	#GTG	-13.9602
Chromosome	SAM03	CDS	3696719	3697009	77.3823	+	0	#ATG	-107.504
Chromosome	SAM03	CDS	3696442	3697479	9.39933e-09	+	0	#TTG	-58.215
Chromosome	SAM03	CDS	3698066	3698470	2.77399	+	0	#TTG	-70.5866
Chromosome	SAM03	CDS	3702307	3703395	1.82797e-09	+	0	#GTG	-46.9271
Chromosome	SAM03	CDS	3703549	3704256	0.000276624	+	0	#GTG	-97.9525
Chromosome	SAM03	CDS	3709178	3709495	28.3372	+	0	#GTG	-26.9207
Chromosome	SAM03	CDS	3715342	3715668	27.2564	+	0	#GTG	-44.9917
Chromosome	SAM03	CDS	3720143	3720670	0.0687791	+	0	#ATG	-80.2869
Chromosome	SAM03	CDS	3725675	3726262	0.009971	+	0	#GTG	-34.972
Chromosome	SAM03	CDS	3726412	3726729	35.6177	+	0	#ATG	-81.1896
Chromosome	SAM03	CDS	3726845	3727558	0.000229827	+	0	#ATG	-113.983
Chromosome	SAM03	CDS	3729377	3729877	0.155855	+	0	#GTG	-129.97
Chromosome	SAM03	CDS	3730902	3731423	0.044023	+	0	#GTG	-18.207
Chromosome	SAM03	CDS	3735664	3735951	82.0517	+	0	#ATG	-38.3831
Chromosome	SAM03	CDS	3737064	3737195	40.3914	+	0	#ATG	0.8894
Chromosome	SAM03	CDS	3738675	3739184	0.118699	+	0	#TTG	-128.78
Chromosome	SAM03	CDS	3740205	3740606	3.03243	+	0	#GTG	-107.92
Chromosome	SAM03	CDS	3743025	3743585	0.0252081	+	0	#GTG	-90.0095
Chromosome	SAM03	CDS	3744475	3744795	32.6572	+	0	#GTG	-93.2656
Chromosome	SAM03	CDS	3744744	3745175	1.24097	+	0	#GTG	-87.932
Chromosome	SAM03	CDS	3745368	3745694	27.4454	+	0	#GTG	-98.9448
Chromosome	SAM03	CDS	3750804	3751361	0.0276211	+	0	#ATG	-115.152
Chromosome	SAM03	CDS	3751574	3751849	85.601	+	0	#GTG	-24.1906
Chromosome	SAM03	CDS	3753747	3754034	84.298	+	0	#TTG	-80.4838
Chromosome	SAM03	CDS	3754375	3755355	5.58398e-08	+	0	#GTG	-54.8112
Chromosome	SAM03	CDS	3758068	3758598	0.0627918	+	0	#GTG	-99.6212
Chromosome	SAM03	CDS	3765491	3765928	1.03719	+	0	#GTG	-115.688
Chromosome	SAM03	CDS	3778662	3778973	41.9309	+	0	#GTG	-43.1148
Chromosome	SAM03	CDS	3779284	3779565	99.1746	+	0	#GTG	-43.0854
Chromosome	SAM03	CDS	3780065	3780406	10.4643	+	0	#ATG	-20.3122
Chromosome	SAM03	CDS	3785434	3785736	54.4144	+	0	#ATG	-43.5653
Chromosome	SAM03	CDS	3787087	3787476	4.32751	+	0	#ATG	-66.5207
Chromosome	SAM03	CDS	3788494	3788919	1.48447	+	0	#GTG	-108.705
Chromosome	SAM03	CDS	3792218	3792505	84.2934	+	0	#GTG	-58.4963
Chromosome	SAM03	CDS	3793928	3794551	0.00365842	+	0	#ATG	-55.2418
Chromosome	SAM03	CDS	3795718	3796092	6.73735	+	0	#GTG	-56.9723
Chromosome	SAM03	CDS	3796658	3797203	0.0398001	+	0	#GTG	-70.0065
Chromosome	SAM03	CDS	3798212	3798640	1.25094	+	0	#GTG	-34.8159
Chromosome	SAM03	CDS	3799422	3799823	3.03243	+	0	#TTG	-80.8142
Chromosome	SAM03	CDS	3801965	3802552	0.0110568	+	0	#GTG	-78.9481
Chromosome	SAM03	CDS	3804260	3804868	0.00581453	+	0	#ATG	-69.5029
Chromosome	SAM03	CDS	3817494	3817814	32.027	+	0	#ATG	-40.5376
Chromosome	SAM03	CDS	3819428	3819922	0.169933	+	0	#GTG	-34.6027
Chromosome	SAM03	CDS	3825831	3826208	6.16911	+	0	#TTG	-84.1445
Chromosome	SAM03	CDS	3828403	3828846	0.866539	+	0	#GTG	-61.8584
Chromosome	SAM03	CDS	3831531	3831845	24.8349	+	0	#ATG	-21.7712
Chromosome	SAM03	CDS	3833552	3833881	19.3803	+	0	#GTG	-26.039
Chromosome	SAM03	CDS	3835193	3835780	0.0110569	+	0	#GTG	-103.106
Chromosome	SAM03	CDS	3839654	3840064	2.2864	+	0	#GTG	-43.6906
Chromosome	SAM03	CDS	3844984	3845496	0.0959605	+	0	#TTG	-33.014
Chromosome	SAM03	CDS	3847773	3848243	0.359632	+	0	#TTG	-36.4203
Chromosome	SAM03	CDS	3853397	3853783	4.72917	+	0	#GTG	-104.207
Chromosome	SAM03	CDS	3854349	3854765	1.93971	+	0	#GTG	-55.5025
Chromosome	SAM03	CDS	3855630	3856013	5.00224	+	0	#ATG	-39.3478
Chromosome	SAM03	CDS	3856610	3856960	13.6375	+	0	#GTG	-62.0383
Chromosome	SAM03	CDS	3857011	3857334	27.4823	+	0	#GTG	-33.1821
Chromosome	SAM03	CDS	3861338	3861673	18.8708	+	0	#TTG	-31.6904
Chromosome	SAM03	CDS	3862832	3863485	0.0014609	+	0	#GTG	-69.7478
Chromosome	SAM03	CDS	3869009	3869551	0.0436013	+	0	#ATG	-68.0296
Chromosome	SAM03	CDS	3869637	3870587	1.08843e-07	+	0	#TTG	-27.8209
Chromosome	SAM03	CDS	3871956	3872285	25.1564	+	0	#GTG	-83.9739
Chromosome	SAM03	CDS	3872479	3872841	9.59343	+	0	#GTG	-78.0454
Chromosome	SAM03	CDS	3876571	3877101	0.0627907	+	0	#GTG	-72.4856
Chromosome	SAM03	CDS	3878910	3879407	0.170651	+	0	#GTG	-74.8715
Chromosome	SAM03	CDS	3879678	3880106	1.34718	+	0	#GTG	-47.2519
Chromosome	SAM03	CDS	3885392	3885676	91.8197	+	0	#GTG	-79.5908
Chromosome	SAM03	CDS	3889343	3889897	0.0212445	+	0	#GTG	-24.2357
Chromosome	SAM03	CDS	3892233	3892544	42.3546	+	0	#ATG	-101.147
Chromosome	SAM03	CDS	3900622	3901116	0.186786	+	0	#ATG	-61.4853
Chromosome	SAM03	CDS	3906855	3907346	0.204567	+	0	#ATG	-162.337
Chromosome	SAM03	CDS	3908467	3908862	3.62294	+	0	#GTG	-64.7195
Chromosome	SAM03	CDS	3908801	3909172	7.36245	+	0	#ATG	-178.922
Chromosome	SAM03	CDS	3910196	3911014	8.87082e-06	+	0	#GTG	-129.925
Chromosome	SAM03	CDS	3913160	3913513	12.3761	+	0	#GTG	-44.4977
Chromosome	SAM03	CDS	3913667	3914089	1.62345	+	0	#GTG	-101.111
